mapping_version,source,year_from,year_to,category_raw,category_std,confidence,notes
v1,NPA,2005,2023,특별법범 / 총포・도검・화약류등단속법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 고용보험법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,의료기기법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 공무원범죄 / 직권남용,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 기타형법범죄 / 도주와범인은닉,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 부동산실권리자명의등기에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,건강기능식품에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,농수산물의원산지표시등에관한법률,SMUGGLING,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,"폭력행위등(단체등의구성, 활동)",OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,집회및시위에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 축산물가공처리법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,총포·도검·화약류등의 안전관리에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,살인(기수),OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 주차장법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,자본시장과 금융투자업에 관한법률,FRAUD_FIN,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 노동조합및노동관계조정법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 건설산업기본법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,화재예방·소방시설설치유지 및 안전관리에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,간음,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,강도상해,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,신앙,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 담배사업법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,국가기술자격법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,기타,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 배타적경제수역의외국인어업등에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 보건범죄단속에관한특별조치법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 대외무역법 / 소계,SMUGGLING,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 수상레저안전법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,증뢰,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,약취와 유인,TRAFFICKING,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,통신비밀보호법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 낚시어선업법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,약취/유인,TRAFFICKING,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,디자인보호법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 풍속범죄 / 혼인빙자간음,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,영유아보육법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,강간등상해,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 석유사업법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,배타적경제수역에서의 외국인어업등에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,주차장법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,유가증권·인지·우표,FRAUD_FIN,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,"강간등(강간,준강간,간음,강제추행,준강제추행)",OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 풍속영업의규제에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 특허법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,촬영물등이용협박·강요,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특허법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 부동산중개업법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 방문판매등에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,배임증재,FRAUD_FIN,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 부동산등기특별조치법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,학교보건법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 디자인보호법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,풍속영업의 규제에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 정치자금법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,공무방해치상,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특수강도강간등,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,수도법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,공안을해하는죄,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 공무원범죄 / 증뢰,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,액화석유가스의 안전관리 및 사업법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 풍속범죄 / 신앙,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 산림법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 강력범죄(폭력) / 약취와유인,TRAFFICKING,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 실용신안법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 오수・분뇨및축산폐수의처리에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 선원법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,결혼중개업의 관리에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,감금치상,TRAFFICKING,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 국가기술자격법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,비밀침해,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 자연공원법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 하천법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 상법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,폭행치사,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 기타형법범죄 / 유기,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 내수면어업법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,화재의예방및안전관리에관한법률/소방시설설치및관리에관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,농수산물유통 및 가격안정에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,상해치사,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 가정폭력범죄의처벌등에관한특례법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 골재채취법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 항만법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 체육시설의설치．이용에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 지방세법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 밀항단속법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,국가보안법,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,부당이득,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,체포,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,과실치사,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,신용정보의 이용 및 보호에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,독점규제 및 공정거래에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,방화치상,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,강도살인,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,강도강간/강제추행,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,강도치상,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 농업협동조합법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,유기치사,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 수도법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,체포치상,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,강간등살인,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,손괴치상,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,방화치사,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,음용수에관한죄,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 신용정보의이용및보호에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 액화석유가스의안전관리및사업법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,일수와수리에관한죄,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 통신비밀보호법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,내란의죄,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,허위영상물편집·반포등,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,유기치상,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,강간등치사,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 증권거래법 / 소계,FRAUD_FIN,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 여권법 / 소계,IMMIGRATION,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,복표,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 국가보안법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 전기통신사업법 / 소계,CYBER,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,화재로 인한 재해보상과 보험가입에 관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,인신매매,TRAFFICKING,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 농수산물유통및가격안정에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,감금치사,TRAFFICKING,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 소음・진동규제법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,"약취와 유인상해,치상,살해,치사",TRAFFICKING,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,강도치사,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 전염병예방법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 철도법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 범죄수익은닉의규제및처벌등에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 윤락행위등방지법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 국민연금법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 전기사업법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,부녀매매,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 조수보호및수렵에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 기타형법범죄 / 비밀침해,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 전투경찰대설치법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,중대재해처벌등에관한법률,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 기타형법범죄 / 낙태,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 기타형법범죄 / 공안을해하는죄,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 도시공원법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 소음・진동관리법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 주택건설촉진법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 전기통신기본법 / 소계,CYBER,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,국외이송,TRAFFICKING,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 기타형법범죄 / 음용수에관한죄,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 지하수법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 소방기본법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 민사소송법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 산업재해보상보험법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 독점규제및공정거래에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,수수/은닉,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,공무방해치사,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,체포치사,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 기타형법범죄 / 일수와수리에관한죄,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 마약류불법거래방지에관한특례법 / 소계,DRUG,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 기타형법범죄 / 기타,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 기타형법범죄 / 내란의죄,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 공업배치및공장설립에관한법률 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,특별법범 / 도시계획법 / 소계,OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,형법범 / 기타형법범죄 / 아편,DRUG,HIGH,AUTO_FROM_RAW
v1,NPA,2005,2023,범죄별(1) / 범죄별(2) / 범죄별(3),OTHER,LOW,AUTO_FROM_RAW
v1,NPA,2005,2023,손괴치사,OTHER,LOW,AUTO_FROM_RAW
